k1,k2,epsilon,MAE
1e-06,4.37547937507418e-05,6.0,0.0294810216143467
1e-06,4.37547937507418e-05,7.0,0.029487703417877792
1e-06,4.37547937507418e-05,8.0,0.029489388136205212
1e-06,4.37547937507418e-05,9.0,0.029489826181026725
1e-06,4.37547937507418e-05,10.0,0.029489942887354504
1e-06,5.541020330009492e-05,1.0,0.025715457694093797
1e-06,5.541020330009492e-05,2.0,0.023488850318905224
1e-06,5.541020330009492e-05,3.0,0.02794192425933485
1e-06,5.541020330009492e-05,4.0,0.029273616841953964
1e-06,5.541020330009492e-05,5.0,0.029443041422474548
1e-06,5.541020330009492e-05,6.0,0.02947860838451256
1e-06,5.541020330009492e-05,7.0,0.029487093385985846
1e-06,5.541020330009492e-05,8.0,0.029489228503130092
1e-06,5.541020330009492e-05,9.0,0.02948978335240916
1e-06,5.541020330009492e-05,10.0,0.029489931155876246
1e-06,7.017038286703822e-05,1.0,0.026000907333646173
1e-06,7.017038286703822e-05,2.0,0.02505471032443517
1e-06,7.017038286703822e-05,3.0,0.026805560452748727
1e-06,7.017038286703822e-05,4.0,0.029203906340042707
1e-06,7.017038286703822e-05,5.0,0.029429908983812085
1e-06,7.017038286703822e-05,6.0,0.029475536974418348
1e-06,7.017038286703822e-05,7.0,0.029486319792374965
1e-06,7.017038286703822e-05,8.0,0.029489026269821122
1e-06,7.017038286703822e-05,9.0,0.02948972910927482
1e-06,7.017038286703822e-05,10.0,0.029489916298910884
1e-06,8.886238162743407e-05,1.0,0.026279171089602222
1e-06,8.886238162743407e-05,2.0,0.025211873017867002
1e-06,8.886238162743407e-05,3.0,0.02175858907520166
1e-06,8.886238162743407e-05,4.0,0.029106104581658042
1e-06,8.886238162743407e-05,5.0,0.02941287315434295
1e-06,8.886238162743407e-05,6.0,0.02947162256213732
1e-06,8.886238162743407e-05,7.0,0.029485338422285966
1e-06,8.886238162743407e-05,8.0,0.029488770041756228
1e-06,8.886238162743407e-05,9.0,0.02948966040750778
1e-06,8.886238162743407e-05,10.0,0.02948989748361629
1e-06,0.00011253355826007646,1.0,0.02655438875744439
1e-06,0.00011253355826007646,2.0,0.025362086669550272
1e-06,0.00011253355826007646,3.0,0.0181494069611584
1e-06,0.00011253355826007646,4.0,0.028963652432519527
1e-06,0.00011253355826007646,5.0,0.029390619543412166
1e-06,0.00011253355826007646,6.0,0.02946662511325333
1e-06,0.00011253355826007646,7.0,0.02948409288893087
1e-06,0.00011253355826007646,8.0,0.02948844536087143
1e-06,0.00011253355826007646,9.0,0.0294895733899721
1e-06,0.00011253355826007646,10.0,0.029489873655131466
1e-06,0.00014251026703029977,1.0,0.02687790395018739
1e-06,0.00014251026703029977,2.0,0.025487981665720666
1e-06,0.00014251026703029977,3.0,0.019762117203418025
1e-06,0.00014251026703029977,4.0,0.028743961261259648
1e-06,0.00014251026703029977,5.0,0.0293612823383253
1e-06,0.00014251026703029977,6.0,0.02946023079725111
1e-06,0.00014251026703029977,7.0,0.029482511148386476
1e-06,0.00014251026703029977,8.0,0.029488033872337227
1e-06,0.00014251026703029977,9.0,0.029489463168658754
1e-06,0.00014251026703029977,10.0,0.02948984347733761
1e-06,0.00018047217668271703,1.0,0.02706976948614127
1e-06,0.00018047217668271703,2.0,0.025608445313278903
1e-06,0.00018047217668271703,3.0,0.02481405093666624
1e-06,0.00018047217668271703,4.0,0.02837128724997323
1e-06,0.00018047217668271703,5.0,0.029322130707810055
1e-06,0.00018047217668271703,6.0,0.02945202581988004
1e-06,0.00018047217668271703,7.0,0.02948050093454601
1e-06,0.00018047217668271703,8.0,0.029487512258912146
