,08/03/22 00:01:00,08/03/22 00:16:00,08/03/22 00:31:00,08/03/22 00:46:00,08/03/22 01:01:00,08/03/22 01:16:00,08/03/22 01:31:00,08/03/22 01:46:00,08/03/22 02:01:00,08/03/22 02:16:00,08/03/22 02:31:00,08/03/22 02:46:00,08/03/22 03:01:00,08/03/22 03:16:00,08/03/22 03:31:00,08/03/22 03:46:00,08/03/22 04:01:00,08/03/22 04:16:00,08/03/22 04:31:00,08/03/22 04:46:00,08/03/22 05:01:00,08/03/22 05:16:00,08/03/22 05:31:00,08/03/22 05:46:00,08/03/22 06:01:00,08/03/22 06:16:00,08/03/22 06:31:00,08/03/22 06:46:00,08/03/22 07:01:00,08/03/22 07:16:00,08/03/22 07:31:00,08/03/22 07:46:00,08/03/22 08:01:00,08/03/22 08:16:00,08/03/22 08:31:00,08/03/22 08:46:00,08/03/22 09:01:00,08/03/22 09:16:00,08/03/22 09:31:00,08/03/22 09:46:00,08/03/22 10:01:00,08/03/22 10:16:00,08/03/22 10:31:00,08/03/22 10:46:00,08/03/22 11:01:00,08/03/22 11:16:00,08/03/22 11:31:00,08/03/22 11:46:00,08/03/22 12:01:00,08/03/22 12:16:00,08/03/22 12:31:00,08/03/22 12:46:00,08/03/22 13:01:00,08/03/22 13:16:00,08/03/22 13:31:00,08/03/22 13:46:00,08/03/22 14:01:00,08/03/22 14:16:00,08/03/22 14:31:00,08/03/22 14:46:00,08/03/22 15:01:00,08/03/22 15:16:00,08/03/22 15:31:00,08/03/22 15:46:00,08/03/22 16:01:00,08/03/22 16:16:00,08/03/22 16:31:00,08/03/22 16:46:00,08/03/22 17:01:00,08/03/22 17:16:00,08/03/22 17:31:00,08/03/22 17:46:00,08/03/22 18:01:00,08/03/22 18:16:00,08/03/22 18:31:00,08/03/22 18:46:00,08/03/22 19:01:00,08/03/22 19:16:00,08/03/22 19:31:00,08/03/22 19:46:00,08/03/22 20:01:00,08/03/22 20:16:00,08/03/22 20:31:00,08/03/22 20:46:00,08/03/22 21:01:00,08/03/22 22:01:00,08/03/22 22:46:00,08/03/22 23:01:00,08/03/22 23:16:00,08/03/22 23:31:00,08/03/22 23:46:00,08/04/22 00:01:00
mean_env_ch6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03364451894390694,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
median_env_ch6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.034751173480967366,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
max_env_ch5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1899409327431713,0.11073770603039716,0.05999215496093968,0.05831234869044115,0.04872351367073581,0.0,0.05367795987714235,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
mean_env_ch5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13610509678243207,0.10842535728180305,0.05999215496093968,0.05831234869044115,0.04872351367073581,0.0,0.05367795987714235,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
median_env_ch5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13452629464662624,0.108906716317253,0.05999215496093968,0.05831234869044115,0.04872351367073581,0.0,0.05367795987714235,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
max_env_ch4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.015852978048682288,0.7597637309726852,0.5045918129896575,0.34504521172456726,0.2332493947617646,0.24575815483451247,0.33620350402208976,0.3055628012219065,0.2572319498179664,0.2370813310592508,0.21021359533372894,0.16066102496457393,0.12258842562220384,0.09331146219752301,0.0843286249479415,0.05775399233238052,0.05097715059520879,0.0406265950892138,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
mean_env_ch4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.015852978048682288,0.5032558409293061,0.38651210562884153,0.26577984888826983,0.17690496287050833,0.1985891873883978,0.2641733379927371,0.23010617553978838,0.20301781438263874,0.18324635176105644,0.17702439174001003,0.14416810565702726,0.1117869219160774,0.08607219082245127,0.07985783748266026,0.057381195336786164,0.04674385428603994,0.0406265950892138,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
median_env_ch4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.015852978048682288,0.5149076221832865,0.3835116881781612,0.26119228526365945,0.1753704703807193,0.19744132814374823,0.25486706040361173,0.22964841117566992,0.20202873629003976,0.1842065880772704,0.17410105622509647,0.14724990668783997,0.11389239333984735,0.08300162715826775,0.07985783748266026,0.057381195336786164,0.04674385428603994,0.0406265950892138,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
max_env_ch3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06341191219472915,3.039054923890741,2.01836725195863,1.380180846898269,0.9329975790470584,0.9830326193380499,1.344814016088359,1.222251204887626,1.0289277992718655,0.9483253242370032,0.8564551693759067,0.723810451013889,0.5324198628211679,0.3894120757993824,0.35945164076054414,0.3302810220683443,0.20390860238083516,0.22905575337087097,0.15491862775792953,0.12280429111461014,0.12204898340234825,0.13390342629633922,0.14329535989019399,0.1225482142600412,0.10198341815047667,0.09217628155326449,0.0,0.11290931672694682,0.11454152515675364,0.08953959447248666,0.0,0.0993833194005116,0.0
mean_env_ch3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04818727552521943,2.0130233637172243,1.5422794776724076,1.0315410143597594,0.6379656167278125,0.7731479121479381,1.0252952913027,0.8923595603104584,0.7742355412792853,0.7060419029936339,0.6442542927441887,0.5362612194102974,0.3933172916704893,0.2934652942858093,0.26109987317240274,0.21438732194670573,0.15008641455352023,0.1443977534488001,0.11811637204959136,0.10204094240024038,0.1024106918322626,0.10874542518134434,0.10380488050258671,0.09694980155269946,0.09330663203512998,0.08640670107796414,0.0,0.09579600876963576,0.0961820537066331,0.08279760634645056,0.0,0.08048841650867543,0.0
median_env_ch3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04814299930934567,2.059630488733146,1.5209446734780028,1.0182233812844645,0.6270008186041192,0.7663017210286207,1.0061708507430447,0.9006188991898846,0.7641320840092882,0.7048921105430105,0.637156671977879,0.5315840006845269,0.39200933415993905,0.28656895966921897,0.2504235752235092,0.20674162964597195,0.14990052633629086,0.13828888505718445,0.1149032332392591,0.09945622248692493,0.10146874769765651,0.10704220048744242,0.09902215673562326,0.09459296730375404,0.09308049133681189,0.089706971502498,0.0,0.09323620640626921,0.09195778835086316,0.08862459867949214,0.0,0.07656119500247896,0.0
max_env_ch2,0.037927999284533276,0.05886186397411254,0.04221649501511923,0.047261722976683046,0.0,0.039592061213654633,0.04597235023851238,0.04495318834864106,0.050858136759509356,0.0,0.0505312599484851,0.0,0.0,0.047425787629421796,0.0,0.0,0.044986497495153384,0.03999648247106954,0.03927401091321042,0.0,0.0440710417288427,0.0,0.0,0.0,0.03898967092433158,0.0,0.0,0.0,0.03949608774481407,0.04011077536621048,0.0,0.0,0.0,0.0,0.040840539920116256,0.0,0.0,0.0,0.0,0.0,0.0392217520763558,0.0,0.033099401054947845,0.0,0.0,0.03215585157977032,0.0,0.0,0.05219377331528842,0.03867856520402838,0.0,0.0,0.0,0.0,0.0,0.0,0.042402847532623085,0.040107102730731356,0.07019580773689305,0.2536476487789166,12.156219695562964,8.07346900783452,5.520723387593076,3.7319903161882335,3.9321304773521994,5.379256064353436,4.889004819550504,4.115711197087462,3.793301296948013,3.425820677503627,2.895241804055556,2.1296794512846717,1.5576483031975297,1.4378065630421766,1.3211240882733772,0.8156344095233407,0.9162230134834839,0.6196745110317181,0.49121716445844055,0.5103976867943263,0.5906697643794542,0.5731814395607759,0.4901928570401648,0.40905628726857163,0.4038323085760995,0.443791581810042,0.45163726690778727,0.4676902526620649,0.3953442283038576,0.34033389064317604,0.42869199653234485,0.3550016433591779
mean_env_ch2,0.037927999284533276,0.05886186397411254,0.04221649501511923,0.047261722976683046,0.0,0.039592061213654633,0.04597235023851238,0.04495318834864106,0.050858136759509356,0.0,0.0505312599484851,0.0,0.0,0.047425787629421796,0.0,0.0,0.04446389186706898,0.03999648247106954,0.03927401091321042,0.0,0.0440710417288427,0.0,0.0,0.0,0.03770401470328648,0.0,0.0,0.0,0.03949608774481407,0.04011077536621048,0.0,0.0,0.0,0.0,0.040840539920116256,0.0,0.0,0.0,0.0,0.0,0.0392217520763558,0.0,0.033099401054947845,0.0,0.0,0.03215585157977032,0.0,0.0,0.04508028540420915,0.03867856520402838,0.0,0.0,0.0,0.0,0.0,0.0,0.042402847532623085,0.034875979869124926,0.04642821188620826,0.1526244057178662,8.052093454868897,6.16911791068963,4.126164057439038,2.55186246691125,3.0925916485917524,4.1011811652108,3.5694382412418335,3.096942165117141,2.8241676119745356,2.5770171709767546,2.1450448776411895,1.5732691666819572,1.1452231696518598,1.0134807306931026,0.8183532400038397,0.568009061938797,0.5319188566935823,0.4261617816541203,0.3290280473235898,0.34982579579518636,0.3874338216039103,0.37172080209927755,0.3299743689511459,0.31884141950068234,0.31062074262459805,0.3227420703965468,0.32632603233803037,0.3492677943407771,0.2985855421741215,0.2610575362772477,0.2867800325153011,0.2704753134431509
median_env_ch2,0.037927999284533276,0.05886186397411254,0.04221649501511923,0.047261722976683046,0.0,0.039592061213654633,0.04597235023851238,0.04495318834864106,0.050858136759509356,0.0,0.0505312599484851,0.0,0.0,0.047425787629421796,0.0,0.0,0.04446389186706898,0.03999648247106954,0.03927401091321042,0.0,0.0440710417288427,0.0,0.0,0.0,0.03770401470328648,0.0,0.0,0.0,0.03949608774481407,0.04011077536621048,0.0,0.0,0.0,0.0,0.040840539920116256,0.0,0.0,0.0,0.0,0.0,0.0392217520763558,0.0,0.033099401054947845,0.0,0.0,0.03215585157977032,0.0,0.0,0.04508028540420915,0.03867856520402838,0.0,0.0,0.0,0.0,0.0,0.0,0.042402847532623085,0.034875979869124926,0.042699516353037745,0.14608264939726998,8.238521954932583,6.083778693912011,4.072893525137858,2.5080032744164766,3.065206884114483,4.024683402972179,3.6024755967595383,3.056528336037153,2.819568442172042,2.548626687911516,2.1263360027381077,1.5680373366397562,1.1280242509032747,0.9934827322490238,0.7773674204112637,0.5540566604044763,0.5254413520812289,0.4186375439437177,0.3201543487473842,0.337105832278584,0.3858422035609731,0.3598043630358979,0.33051911533299383,0.32316081786414014,0.3111670033113352,0.3183254838524717,0.3165305857362758,0.34696964127357666,0.29514842120066803,0.262362330265841,0.27778362457103173,0.26655588690625664
