time,taum,tau*
4/7/2023 13:45,37.34335526,0.0529
4/7/2023 14:00,37.34335526,0.0529
4/7/2023 14:15,38.83646432,0.055
4/7/2023 14:30,38.83646432,0.055
4/7/2023 14:45,39.57443242,0.056
4/7/2023 15:00,45.46722476,0.0644
4/7/2023 15:15,41.05684192,0.0581
4/7/2023 15:30,43.30328583,0.0613
4/7/2023 15:45,44.74528496,0.0633
4/7/2023 16:00,42.53791689,0.0602
4/7/2023 16:15,43.30328583,0.0613
4/7/2023 16:30,43.30328583,0.0613
4/7/2023 16:45,42.55090144,0.0602
4/7/2023 17:00,44.75754289,0.0634
4/7/2023 17:15,46.17431037,0.0654
4/7/2023 17:30,44.75754289,0.0634
4/7/2023 17:45,42.55090144,0.0602
4/7/2023 18:00,44.75754289,0.0634
4/7/2023 18:15,46.89086263,0.0664
4/7/2023 18:30,48.30225712,0.0684
4/7/2023 18:45,46.89086263,0.0664
4/7/2023 19:00,46.89086263,0.0664
4/7/2023 19:15,50.38172073,0.0713
4/7/2023 19:30,48.29023217,0.0684
4/7/2023 19:45,50.38172073,0.0713
4/7/2023 20:00,52.44514371,0.0742
4/7/2023 20:15,50.38172073,0.0713
4/7/2023 20:30,50.38172073,0.0713
4/7/2023 20:45,50.38172073,0.0713
4/7/2023 21:00,51.76391943,0.0733
4/7/2023 21:15,50.38172073,0.0713
4/7/2023 21:30,50.38172073,0.0713
4/7/2023 21:45,50.38172073,0.0713
4/7/2023 22:00,48.29023217,0.0684
4/7/2023 22:15,50.38172073,0.0713
4/7/2023 22:30,55.82636798,0.079
4/7/2023 22:45,53.8099644,0.0762
4/7/2023 23:00,55.82636798,0.079
4/7/2023 23:15,54.48183384,0.0771
4/7/2023 23:30,52.44514371,0.0742
4/7/2023 23:45,54.48183384,0.0771
4/8/2023 0:00,52.44514371,0.0742
4/8/2023 0:15,54.48183384,0.0771
4/8/2023 0:30,50.38172073,0.0713
4/8/2023 0:45,50.38172073,0.0713
4/8/2023 1:00,52.44514371,0.0742
4/8/2023 1:15,54.48183384,0.0771
4/8/2023 1:30,50.38172073,0.0713
4/8/2023 1:45,48.29023217,0.0684
4/8/2023 2:00,50.38172073,0.0713
4/8/2023 2:15,51.76391943,0.0733
4/8/2023 2:30,48.98631883,0.0693
4/8/2023 2:45,48.29023217,0.0684
4/8/2023 3:00,50.38172073,0.0713
4/8/2023 3:15,46.17431037,0.0654
4/8/2023 3:30,51.76391943,0.0733
4/8/2023 3:45,51.76391943,0.0733
4/8/2023 4:00,52.44514371,0.0742
4/8/2023 4:15,55.82636798,0.079
4/8/2023 4:30,49.69146441,0.0703
4/8/2023 4:45,50.38172073,0.0713
4/8/2023 5:00,48.29023217,0.0684
4/8/2023 5:15,51.76391943,0.0733
4/8/2023 5:30,50.38172073,0.0713
4/8/2023 5:45,53.8099644,0.0762
4/8/2023 6:00,54.48183384,0.0771
4/8/2023 6:15,50.38172073,0.0713
4/8/2023 6:30,52.44514371,0.0742
4/8/2023 6:45,50.38172073,0.0713
4/8/2023 7:00,50.38172073,0.0713
4/8/2023 7:15,50.38172073,0.0713
4/8/2023 7:30,48.98631883,0.0693
4/8/2023 7:45,50.38172073,0.0713
4/8/2023 8:00,48.29023217,0.0684
4/8/2023 8:15,48.29023217,0.0684
4/8/2023 8:30,48.29023217,0.0684
4/8/2023 8:45,46.89086263,0.0664
4/8/2023 9:00,44.75754289,0.0634
4/8/2023 9:15,46.89086263,0.0664
4/8/2023 9:30,43.30328583,0.0613
4/8/2023 9:45,45.46722476,0.0644
4/8/2023 10:00,41.05684192,0.0581
4/8/2023 10:15,41.05684192,0.0581
4/8/2023 10:30,39.57443242,0.056
4/8/2023 10:45,41.05684192,0.0581
4/8/2023 11:00,43.30328583,0.0613
4/8/2023 11:15,41.05684192,0.0581
4/8/2023 11:30,43.30328583,0.0613
4/8/2023 11:45,41.78967553,0.0592
4/8/2023 12:00,41.05684192,0.0581
4/8/2023 12:15,41.05684192,0.0581
4/8/2023 12:30,42.55090144,0.0602
4/8/2023 12:45,43.30328583,0.0613
4/8/2023 13:00,41.05684192,0.0581
4/8/2023 13:15,45.46722476,0.0644
4/8/2023 13:30,46.89086263,0.0664
4/8/2023 13:45,46.89086263,0.0664
4/8/2023 14:00,43.30328583,0.0613
4/8/2023 14:15,47.59253324,0.0674
4/8/2023 14:30,45.46722476,0.0644
4/8/2023 14:45,48.98631883,0.0693
4/8/2023 15:00,51.06902055,0.0723
4/8/2023 15:15,48.98631883,0.0693
4/8/2023 15:30,48.29023217,0.0684
4/8/2023 15:45,48.29023217,0.0684
4/8/2023 16:00,50.38172073,0.0713
4/8/2023 16:15,52.44514371,0.0742
4/8/2023 16:30,52.44514371,0.0742
4/8/2023 16:45,48.99829515,0.0694
4/8/2023 17:00,50.38172073,0.0713
4/8/2023 17:15,48.29023217,0.0684
4/8/2023 17:30,50.38172073,0.0713
4/8/2023 17:45,52.44514371,0.0742
4/8/2023 18:00,52.44514371,0.0742
4/8/2023 18:15,48.98631883,0.0693
4/8/2023 18:30,52.44514371,0.0742
4/8/2023 18:45,52.44514371,0.0742
4/8/2023 19:00,52.44514371,0.0742
4/8/2023 19:15,52.44514371,0.0742
4/8/2023 19:30,54.48183384,0.0771
4/8/2023 19:45,55.82636798,0.079
4/8/2023 20:00,54.48183384,0.0771
4/8/2023 20:15,54.48183384,0.0771
4/8/2023 20:30,55.82636798,0.079
4/8/2023 20:45,54.48183384,0.0771
4/8/2023 21:00,55.82636798,0.079
4/8/2023 21:15,55.82636798,0.079
4/8/2023 21:30,57.81471776,0.0818
4/8/2023 21:45,56.50002105,0.08
4/8/2023 22:00,59.76984206,0.0846
4/8/2023 22:15,54.49338966,0.0771
4/8/2023 22:30,55.82636798,0.079
4/8/2023 22:45,55.82636798,0.079
4/8/2023 23:00,52.44514371,0.0742
4/8/2023 23:15,53.13496416,0.0752
4/8/2023 23:30,53.13496416,0.0752
4/8/2023 23:45,55.82636798,0.079
4/9/2023 0:00,55.82636798,0.079
4/9/2023 0:15,55.82636798,0.079
4/9/2023 0:30,54.48183384,0.0771
4/9/2023 0:45,54.48183384,0.0771
4/9/2023 1:00,54.48183384,0.0771
4/9/2023 1:15,54.48183384,0.0771
4/9/2023 1:30,56.48863169,0.08
4/9/2023 1:45,56.48863169,0.08
4/9/2023 2:00,56.48863169,0.08
4/9/2023 2:15,56.48863169,0.08
4/9/2023 2:30,54.48183384,0.0771
4/9/2023 2:45,56.48863169,0.08
4/9/2023 3:00,52.44514371,0.0742
4/9/2023 3:15,54.48183384,0.0771
4/9/2023 3:30,60.40869618,0.0855
4/9/2023 3:45,58.46604466,0.0828
4/9/2023 4:00,59.76984206,0.0846
4/9/2023 4:15,57.81471776,0.0818
4/9/2023 4:30,56.48863169,0.08
4/9/2023 4:45,54.48183384,0.0771
4/9/2023 5:00,56.48863169,0.08
4/9/2023 5:15,52.44514371,0.0742
4/9/2023 5:30,56.48863169,0.08
4/9/2023 5:45,53.12329913,0.0752
4/9/2023 6:00,56.48863169,0.08
4/9/2023 6:15,55.16089449,0.0781
4/9/2023 6:30,54.48183384,0.0771
4/9/2023 6:45,55.16089449,0.0781
4/9/2023 7:00,57.15899652,0.0809
4/9/2023 7:15,51.76391943,0.0733
4/9/2023 7:30,57.15899652,0.0809
4/9/2023 7:45,55.16089449,0.0781
4/9/2023 8:00,55.14939265,0.0781
4/9/2023 8:15,55.82636798,0.079
4/9/2023 8:30,55.14939265,0.0781
4/9/2023 8:45,53.12329913,0.0752
4/9/2023 9:00,51.76391943,0.0733
4/9/2023 9:15,49.69146441,0.0703
4/9/2023 9:30,49.69146441,0.0703
4/9/2023 9:45,50.38172073,0.0713
4/9/2023 10:00,51.76391943,0.0733
4/9/2023 10:15,48.29023217,0.0684
4/9/2023 10:30,50.38172073,0.0713
4/9/2023 10:45,48.29023217,0.0684
4/9/2023 11:00,50.38172073,0.0713
4/9/2023 11:15,46.17431037,0.0654
4/9/2023 11:30,46.17431037,0.0654
4/9/2023 11:45,50.38172073,0.0713
4/9/2023 12:00,50.38172073,0.0713
4/9/2023 12:15,48.29023217,0.0684
4/9/2023 12:30,48.29023217,0.0684
4/9/2023 12:45,48.29023217,0.0684
4/9/2023 13:00,44.74528496,0.0633
4/9/2023 13:15,49.69146441,0.0703
4/9/2023 13:30,48.29023217,0.0684
4/9/2023 13:45,48.29023217,0.0684
4/9/2023 14:00,51.76391943,0.0733
4/9/2023 14:15,50.38172073,0.0713
4/9/2023 14:30,52.44514371,0.0742
4/9/2023 14:45,49.69146441,0.0703
4/9/2023 15:00,51.76391943,0.0733
4/9/2023 15:15,51.76391943,0.0733
4/9/2023 15:30,49.69146441,0.0703
4/9/2023 15:45,49.69146441,0.0703
4/9/2023 16:00,51.76391943,0.0733
4/9/2023 16:15,53.8099644,0.0762
4/9/2023 16:30,51.76391943,0.0733
4/9/2023 16:45,53.8099644,0.0762
4/9/2023 17:00,55.82636798,0.079
4/9/2023 17:15,51.76391943,0.0733
4/9/2023 17:30,53.8099644,0.0762
4/9/2023 17:45,50.38172073,0.0713
4/9/2023 18:00,55.16089449,0.0781
4/9/2023 18:15,57.15899652,0.0809
4/9/2023 18:30,57.81471776,0.0818
4/9/2023 18:45,57.81471776,0.0818
4/9/2023 19:00,57.81471776,0.0818
4/9/2023 19:15,55.82636798,0.079
4/9/2023 19:30,57.15899652,0.0809
4/9/2023 19:45,59.12599139,0.0837
4/9/2023 20:00,59.12599139,0.0837
4/9/2023 20:15,59.76984206,0.0846
4/9/2023 20:30,57.14766159,0.0809
4/9/2023 20:45,57.81471776,0.0818
4/9/2023 21:00,55.82636798,0.079
4/9/2023 21:15,61.053402,0.0864
4/9/2023 21:30,61.053402,0.0864
4/9/2023 21:45,59.12599139,0.0837
4/9/2023 22:00,59.76984206,0.0846
4/9/2023 22:15,59.76984206,0.0846
4/9/2023 22:30,59.76984206,0.0846
4/9/2023 22:45,59.76984206,0.0846
4/9/2023 23:00,59.76984206,0.0846
4/9/2023 23:15,57.81471776,0.0818
4/9/2023 23:30,56.48863169,0.08
4/9/2023 23:45,59.76984206,0.0846
4/10/2023 0:00,61.053402,0.0864
4/10/2023 0:15,58.46604466,0.0828
4/10/2023 0:30,60.40869618,0.0855
4/10/2023 0:45,61.68099117,0.0873
4/10/2023 1:00,58.46604466,0.0828
4/10/2023 1:15,57.81471776,0.0818
4/10/2023 1:30,61.68099117,0.0873
4/10/2023 1:45,61.68099117,0.0873
4/10/2023 2:00,61.68099117,0.0873
4/10/2023 2:15,58.46604466,0.0828
4/10/2023 2:30,61.68099117,0.0873
4/10/2023 2:45,58.46604466,0.0828
4/10/2023 3:00,59.76984206,0.0846
4/10/2023 3:15,59.76984206,0.0846
4/10/2023 3:30,59.76984206,0.0846
4/10/2023 3:45,60.40869618,0.0855
4/10/2023 4:00,60.40869618,0.0855
4/10/2023 4:15,61.68099117,0.0873
4/10/2023 4:30,60.40869618,0.0855
4/10/2023 4:45,61.68099117,0.0873
4/10/2023 5:00,59.76984206,0.0846
4/10/2023 5:15,58.46604466,0.0828
4/10/2023 5:30,59.76984206,0.0846
4/10/2023 5:45,61.68099117,0.0873
4/10/2023 6:00,57.81471776,0.0818
4/10/2023 6:15,61.68099117,0.0873
4/10/2023 6:30,60.41966675,0.0855
4/10/2023 6:45,58.47726451,0.0828
4/10/2023 7:00,60.40869618,0.0855
4/10/2023 7:15,61.68099117,0.0873
4/10/2023 7:30,57.14766159,0.0809
4/10/2023 7:45,56.48863169,0.08
4/10/2023 8:00,58.46604466,0.0828
4/10/2023 8:15,56.48863169,0.08
4/10/2023 8:30,57.15899652,0.0809
4/10/2023 8:45,55.16089449,0.0781
4/10/2023 9:00,58.47726451,0.0828
4/10/2023 9:15,58.47726451,0.0828
4/10/2023 9:30,55.82636798,0.079
4/10/2023 9:45,55.82636798,0.079
4/10/2023 10:00,51.76391943,0.0733
4/10/2023 10:15,51.76391943,0.0733
4/10/2023 10:30,53.13496416,0.0752
4/10/2023 10:45,51.76391943,0.0733
4/10/2023 11:00,53.13496416,0.0752
4/10/2023 11:15,53.13496416,0.0752
4/10/2023 11:30,51.0808441,0.0723
4/10/2023 11:45,51.76391943,0.0733
4/10/2023 12:00,49.69146441,0.0703
4/10/2023 12:15,55.16089449,0.0781
4/10/2023 12:30,49.69146441,0.0703
4/10/2023 12:45,51.76391943,0.0733
4/10/2023 13:00,55.16089449,0.0781
4/10/2023 13:15,55.16089449,0.0781
4/10/2023 13:30,55.16089449,0.0781
4/10/2023 13:45,55.16089449,0.0781
4/10/2023 14:00,52.44514371,0.0742
4/10/2023 14:15,56.48863169,0.08
4/10/2023 14:30,56.48863169,0.08
4/10/2023 14:45,53.12329913,0.0752
4/10/2023 15:00,53.12329913,0.0752
4/10/2023 15:15,58.46604466,0.0828
4/10/2023 15:30,61.68099117,0.0873
4/10/2023 15:45,61.68099117,0.0873
4/10/2023 16:00,62.3045732,0.0882
4/10/2023 16:15,61.68099117,0.0873
4/10/2023 16:30,63.68050356,0.0902
4/10/2023 16:45,65.24307486,0.0924
4/10/2023 17:00,63.68050356,0.0902
4/10/2023 17:15,67.57128575,0.0957
4/10/2023 17:30,63.68050356,0.0902
4/10/2023 17:45,68.34119414,0.0967
4/10/2023 18:00,67.57128575,0.0957
4/10/2023 18:15,66.01487239,0.0935
4/10/2023 18:30,61.68099117,0.0873
4/10/2023 18:45,60.41966675,0.0855
4/10/2023 19:00,62.92303271,0.0891
4/10/2023 19:15,62.92303271,0.0891
4/10/2023 19:30,63.68050356,0.0902
4/10/2023 19:45,63.68050356,0.0902
4/10/2023 20:00,61.68099117,0.0873
4/10/2023 20:15,59.76984206,0.0846
4/10/2023 20:30,60.40869618,0.0855
4/10/2023 20:45,66.01487239,0.0935
4/10/2023 21:00,63.68050356,0.0902
4/10/2023 21:15,60.40869618,0.0855
4/10/2023 21:30,63.68050356,0.0902
4/10/2023 21:45,63.68050356,0.0902
4/10/2023 22:00,63.68050356,0.0902
4/10/2023 22:15,60.40869618,0.0855
4/10/2023 22:30,66.01487239,0.0935
4/10/2023 22:45,61.68099117,0.0873
4/10/2023 23:00,63.68050356,0.0902
4/10/2023 23:15,63.68050356,0.0902
4/10/2023 23:30,62.3045732,0.0882
4/10/2023 23:45,60.40869618,0.0855
4/11/2023 0:00,64.45559691,0.0912
4/11/2023 0:15,61.68099117,0.0873
4/11/2023 0:30,63.68050356,0.0902
4/11/2023 0:45,61.68099117,0.0873
4/11/2023 1:00,61.68099117,0.0873
4/11/2023 1:15,59.76984206,0.0846
4/11/2023 1:30,58.47726451,0.0828
4/11/2023 1:45,62.31528038,0.0882
4/11/2023 2:00,62.31528038,0.0882
4/11/2023 2:15,63.68050356,0.0902
4/11/2023 2:30,59.76984206,0.0846
4/11/2023 2:45,59.76984206,0.0846
4/11/2023 3:00,66.01487239,0.0935
4/11/2023 3:15,65.24307486,0.0924
4/11/2023 3:30,61.68099117,0.0873
4/11/2023 3:45,61.68099117,0.0873
4/11/2023 4:00,66.80027381,0.0946
4/11/2023 4:15,63.68050356,0.0902
4/11/2023 4:30,59.76984206,0.0846
4/11/2023 4:45,59.76984206,0.0846
4/11/2023 5:00,61.053402,0.0864
4/11/2023 5:15,62.93364991,0.0891
4/11/2023 5:30,59.12599139,0.0837
4/11/2023 5:45,61.053402,0.0864
4/11/2023 6:00,64.46895192,0.0913
4/11/2023 6:15,57.81471776,0.0818
4/11/2023 6:30,57.81471776,0.0818
4/11/2023 6:45,61.053402,0.0864
4/11/2023 7:00,61.053402,0.0864
4/11/2023 7:15,61.68099117,0.0873
4/11/2023 7:30,56.48863169,0.08
4/11/2023 7:45,59.76984206,0.0846
4/11/2023 8:00,59.76984206,0.0846
4/11/2023 8:15,61.68099117,0.0873
4/11/2023 8:30,57.81471776,0.0818
4/11/2023 8:45,57.81471776,0.0818
4/11/2023 9:00,59.76984206,0.0846
4/11/2023 9:15,58.46604466,0.0828
4/11/2023 9:30,57.81471776,0.0818
4/11/2023 9:45,54.48183384,0.0771
4/11/2023 10:00,56.48863169,0.08
4/11/2023 10:15,56.48863169,0.08
4/11/2023 10:30,50.38172073,0.0713
4/11/2023 10:45,50.38172073,0.0713
4/11/2023 11:00,54.48183384,0.0771
4/11/2023 11:15,54.48183384,0.0771
4/11/2023 11:30,54.48183384,0.0771
4/11/2023 11:45,52.44514371,0.0742
4/11/2023 12:00,54.48183384,0.0771
4/11/2023 12:15,54.48183384,0.0771
4/11/2023 12:30,55.82636798,0.079
4/11/2023 12:45,56.48863169,0.08
4/11/2023 13:00,59.76984206,0.0846
4/11/2023 13:15,59.11484735,0.0837
4/11/2023 13:30,62.92303271,0.0891
4/11/2023 13:45,62.92303271,0.0891
4/11/2023 14:00,66.78697105,0.0945
4/11/2023 14:15,72.96036342,0.1033
4/11/2023 14:30,73.72020384,0.1044
4/11/2023 14:45,71.420931,0.1011
4/11/2023 15:00,72.96036342,0.1033
4/11/2023 15:15,73.72020384,0.1044
4/11/2023 15:30,77.52984786,0.1098
4/11/2023 15:45,72.96036342,0.1033
4/11/2023 16:00,71.43411052,0.1011
4/11/2023 16:15,72.96036342,0.1033
4/11/2023 16:30,75.2514912,0.1065
4/11/2023 16:45,66.78697105,0.0945
4/11/2023 17:00,80.54409965,0.114
4/11/2023 17:15,72.19788624,0.1022
4/11/2023 17:30,70.65583228,0.1
4/11/2023 17:45,66.01487239,0.0935
4/11/2023 18:00,66.78697105,0.0945
4/11/2023 18:15,64.45559691,0.0912
4/11/2023 18:30,64.45559691,0.0912
4/11/2023 18:45,64.46895192,0.0913
4/11/2023 19:00,76.77706205,0.1087
4/11/2023 19:15,74.49309301,0.1055
4/11/2023 19:30,74.49309301,0.1055
4/11/2023 19:45,76.77706205,0.1087
4/11/2023 20:00,78.29542161,0.1108
4/11/2023 20:15,85.03443193,0.1204
4/11/2023 20:30,82.80305486,0.1172
4/11/2023 20:45,75.2514912,0.1065
4/11/2023 21:00,74.49309301,0.1055
4/11/2023 21:15,72.19788624,0.1022
4/11/2023 21:30,72.19788624,0.1022
4/11/2023 21:45,74.49309301,0.1055
4/11/2023 22:00,81.30213414,0.1151
4/11/2023 22:15,81.30213414,0.1151
4/11/2023 22:30,79.04650829,0.1119
4/11/2023 22:45,76.77706205,0.1087
4/11/2023 23:00,72.96036342,0.1033
4/11/2023 23:15,76.77706205,0.1087
4/11/2023 23:30,70.65583228,0.1
4/11/2023 23:45,72.96036342,0.1033
4/12/2023 0:00,76.77706205,0.1087
4/12/2023 0:15,76.77706205,0.1087
4/12/2023 0:30,76.77706205,0.1087
4/12/2023 0:45,72.19788624,0.1022
4/12/2023 1:00,72.19788624,0.1022
4/12/2023 1:15,79.04650829,0.1119
4/12/2023 1:30,76.00848398,0.1076
4/12/2023 1:45,72.18472791,0.1022
4/12/2023 2:00,76.00848398,0.1076
4/12/2023 2:15,72.19788624,0.1022
4/12/2023 2:30,78.28245921,0.1108
4/12/2023 2:45,72.19788624,0.1022
4/12/2023 3:00,78.29542161,0.1108
4/12/2023 3:15,78.29542161,0.1108
4/12/2023 3:30,74.49309301,0.1055
4/12/2023 3:45,82.80305486,0.1172
4/12/2023 4:00,78.29542161,0.1108
4/12/2023 4:15,76.02152333,0.1076
4/12/2023 4:30,80.54409965,0.114
4/12/2023 4:45,76.00848398,0.1076
4/12/2023 5:00,76.00848398,0.1076
4/12/2023 5:15,71.420931,0.1011
4/12/2023 5:30,77.52984786,0.1098
4/12/2023 5:45,76.00848398,0.1076
4/12/2023 6:00,76.00848398,0.1076
4/12/2023 6:15,76.00848398,0.1076
4/12/2023 6:30,75.2514912,0.1065
4/12/2023 6:45,73.72020384,0.1044
4/12/2023 7:00,73.72020384,0.1044
4/12/2023 7:15,75.2514912,0.1065
4/12/2023 7:30,78.28245921,0.1108
4/12/2023 7:45,76.00848398,0.1076
4/12/2023 8:00,78.28245921,0.1108
4/12/2023 8:15,73.72020384,0.1044
4/12/2023 8:30,76.00848398,0.1076
4/12/2023 8:45,76.00848398,0.1076
4/12/2023 9:00,73.72020384,0.1044
4/12/2023 9:15,69.87623591,0.0989
4/12/2023 9:30,69.88945959,0.0989
4/12/2023 9:45,72.19788624,0.1022
4/12/2023 10:00,68.34119414,0.0967
4/12/2023 10:15,76.00848398,0.1076
4/12/2023 10:30,69.87623591,0.0989
4/12/2023 10:45,74.49309301,0.1055
4/12/2023 11:00,66.01487239,0.0935
4/12/2023 11:15,72.18472791,0.1022
4/12/2023 11:30,65.22973614,0.0923
4/12/2023 11:45,69.87623591,0.0989
4/12/2023 12:00,71.420931,0.1011
4/12/2023 12:15,77.52984786,0.1098
4/12/2023 12:30,69.88945959,0.0989
4/12/2023 12:45,67.57128575,0.0957
4/12/2023 13:00,71.43411052,0.1011
4/12/2023 13:15,78.29542161,0.1108
4/12/2023 13:30,90.16609273,0.1276
4/12/2023 13:45,95.94278814,0.1358
4/12/2023 14:00,85.03443193,0.1204
4/12/2023 14:15,87.98344684,0.1246
4/12/2023 14:30,83.54467165,0.1183
4/12/2023 14:45,87.23929588,0.1235
4/12/2023 15:00,91.62492948,0.1297
4/12/2023 15:15,85.02171656,0.1204
4/12/2023 15:30,76.77706205,0.1087
4/12/2023 15:45,80.55698215,0.114
4/12/2023 16:00,76.77706205,0.1087
4/12/2023 16:15,91.63736668,0.1297
4/12/2023 16:30,87.25192241,0.1235
4/12/2023 16:45,74.4800051,0.1054
4/12/2023 17:00,74.4800051,0.1054
4/12/2023 17:15,74.4800051,0.1054
4/12/2023 17:30,80.54409965,0.114
4/12/2023 17:45,63.68050356,0.0902
4/12/2023 18:00,63.68050356,0.0902
4/12/2023 18:15,66.01487239,0.0935
4/12/2023 18:30,63.68050356,0.0902
4/12/2023 18:45,63.68050356,0.0902
4/12/2023 19:00,61.68099117,0.0873
4/12/2023 19:15,59.76984206,0.0846
4/12/2023 19:30,67.57128575,0.0957
4/12/2023 19:45,63.68050356,0.0902
4/12/2023 20:00,63.68050356,0.0902
4/12/2023 20:15,68.34119414,0.0967
4/12/2023 20:30,59.76984206,0.0846
4/12/2023 20:45,60.40869618,0.0855
4/12/2023 21:00,63.68050356,0.0902
4/12/2023 21:15,60.40869618,0.0855
4/12/2023 21:30,66.01487239,0.0935
4/12/2023 21:45,56.48863169,0.08
4/12/2023 22:00,68.34119414,0.0967
4/12/2023 22:15,70.65583228,0.1
4/12/2023 22:30,66.01487239,0.0935
4/12/2023 22:45,62.93364991,0.0891
4/12/2023 23:00,61.68099117,0.0873
4/12/2023 23:15,66.01487239,0.0935
4/12/2023 23:30,62.3045732,0.0882
4/12/2023 23:45,59.76984206,0.0846
4/13/2023 0:00,65.22973614,0.0923
4/13/2023 0:15,61.04251861,0.0864
4/13/2023 0:30,62.92303271,0.0891
4/13/2023 0:45,67.55800254,0.0956
4/13/2023 1:00,59.76984206,0.0846
4/13/2023 1:15,61.68099117,0.0873
4/13/2023 1:30,61.053402,0.0864
4/13/2023 1:45,67.57128575,0.0957
4/13/2023 2:00,61.68099117,0.0873
4/13/2023 2:15,65.24307486,0.0924
4/13/2023 2:30,55.82636798,0.079
4/13/2023 2:45,59.12599139,0.0837
4/13/2023 3:00,57.81471776,0.0818
4/13/2023 3:15,61.04251861,0.0864
4/13/2023 3:30,61.04251861,0.0864
4/13/2023 3:45,62.92303271,0.0891
4/13/2023 4:00,66.78697105,0.0945
4/13/2023 4:15,62.3045732,0.0882
4/13/2023 4:30,59.12599139,0.0837
4/13/2023 4:45,61.053402,0.0864
4/13/2023 5:00,64.45559691,0.0912
4/13/2023 5:15,59.12599139,0.0837
4/13/2023 5:30,59.12599139,0.0837
4/13/2023 5:45,65.24307486,0.0924
4/13/2023 6:00,66.78697105,0.0945
4/13/2023 6:15,59.12599139,0.0837
4/13/2023 6:30,62.93364991,0.0891
4/13/2023 6:45,59.12599139,0.0837
4/13/2023 7:00,57.81471776,0.0818
4/13/2023 7:15,61.053402,0.0864
4/13/2023 7:30,59.12599139,0.0837
4/13/2023 7:45,59.12599139,0.0837
4/13/2023 8:00,61.053402,0.0864
4/13/2023 8:15,57.81471776,0.0818
4/13/2023 8:30,61.04251861,0.0864
4/13/2023 8:45,59.76984206,0.0846
4/13/2023 9:00,62.92303271,0.0891
4/13/2023 9:15,61.04251861,0.0864
4/13/2023 9:30,57.81471776,0.0818
4/13/2023 9:45,65.24307486,0.0924
4/13/2023 10:00,61.04251861,0.0864
4/13/2023 10:15,61.68099117,0.0873
4/13/2023 10:30,61.68099117,0.0873
4/13/2023 10:45,54.48183384,0.0771
4/13/2023 11:00,59.12599139,0.0837
4/13/2023 11:15,57.15899652,0.0809
4/13/2023 11:30,53.8099644,0.0762
4/13/2023 11:45,59.76984206,0.0846
4/13/2023 12:00,55.82636798,0.079
4/13/2023 12:15,51.76391943,0.0733
4/13/2023 12:30,55.82636798,0.079
4/13/2023 12:45,57.14766159,0.0809
4/13/2023 13:00,59.11484735,0.0837
4/13/2023 13:15,58.46604466,0.0828
4/13/2023 13:30,55.16089449,0.0781
4/13/2023 13:45,57.15899652,0.0809
4/13/2023 14:00,57.15899652,0.0809
4/13/2023 14:15,55.82636798,0.079
4/13/2023 14:30,53.8099644,0.0762
4/13/2023 14:45,62.31528038,0.0882
4/13/2023 15:00,58.46604466,0.0828
4/13/2023 15:15,57.14766159,0.0809
4/13/2023 15:30,59.11484735,0.0837
4/13/2023 15:45,57.14766159,0.0809
4/13/2023 16:00,56.48863169,0.08
4/13/2023 16:15,60.40869618,0.0855
4/13/2023 16:30,59.12599139,0.0837
4/13/2023 16:45,66.78697105,0.0945
4/13/2023 17:00,56.48863169,0.08
4/13/2023 17:15,64.45559691,0.0912
4/13/2023 17:30,68.34119414,0.0967
4/13/2023 17:45,62.3045732,0.0882
4/13/2023 18:00,61.68099117,0.0873
4/13/2023 18:15,63.68050356,0.0902
4/13/2023 18:30,60.41966675,0.0855
4/13/2023 18:45,58.47726451,0.0828
4/13/2023 19:00,63.68050356,0.0902
4/13/2023 19:15,60.40869618,0.0855
4/13/2023 19:30,63.68050356,0.0902
4/13/2023 19:45,62.3045732,0.0882
4/13/2023 20:00,68.34119414,0.0967
4/13/2023 20:15,63.68050356,0.0902
4/13/2023 20:30,68.34119414,0.0967
4/13/2023 20:45,66.01487239,0.0935
4/13/2023 21:00,63.68050356,0.0902
4/13/2023 21:15,66.01487239,0.0935
4/13/2023 21:30,68.34119414,0.0967
4/13/2023 21:45,66.01487239,0.0935
4/13/2023 22:00,62.3045732,0.0882
4/13/2023 22:15,60.40869618,0.0855
4/13/2023 22:30,62.3045732,0.0882
4/13/2023 22:45,63.68050356,0.0902
4/13/2023 23:00,69.88945959,0.0989
4/13/2023 23:15,62.3045732,0.0882
4/13/2023 23:30,67.57128575,0.0957
4/13/2023 23:45,62.3045732,0.0882
4/14/2023 0:00,59.76984206,0.0846
4/14/2023 0:15,61.68099117,0.0873
4/14/2023 0:30,66.01487239,0.0935
4/14/2023 0:45,61.68099117,0.0873
4/14/2023 1:00,61.68099117,0.0873
4/14/2023 1:15,63.68050356,0.0902
4/14/2023 1:30,69.88945959,0.0989
4/14/2023 1:45,67.57128575,0.0957
4/14/2023 2:00,72.19788624,0.1022
4/14/2023 2:15,60.40869618,0.0855
4/14/2023 2:30,59.76984206,0.0846
4/14/2023 2:45,63.68050356,0.0902
4/14/2023 3:00,63.68050356,0.0902
4/14/2023 3:15,63.68050356,0.0902
4/14/2023 3:30,61.68099117,0.0873
4/14/2023 3:45,61.68099117,0.0873
4/14/2023 4:00,60.41966675,0.0855
4/14/2023 4:15,61.68099117,0.0873
4/14/2023 4:30,61.68099117,0.0873
4/14/2023 4:45,66.01487239,0.0935
4/14/2023 5:00,68.34119414,0.0967
4/14/2023 5:15,59.76984206,0.0846
