k1,k2,epsilon,MAE
1e-06,0.00046415888336127773,2.0,0.03939749070560767
1e-06,0.00046415888336127773,3.0,0.03945409617382823
1e-06,0.00046415888336127773,4.0,0.03945588890970925
1e-06,0.00046415888336127773,5.0,0.03945595511089249
1e-06,0.00046415888336127773,6.0,0.03945595772947448
1e-06,0.00046415888336127773,7.0,0.039455957837408046
1e-06,0.00046415888336127773,8.0,0.039455957841971624
1e-06,0.00046415888336127773,9.0,0.03945595784216886
1e-06,0.00046415888336127773,10.0,0.03945595784217729
1e-06,0.0005878016072274912,1.0,0.03357369397193065
1e-06,0.0005878016072274912,2.0,0.039381019059498104
1e-06,0.0005878016072274912,3.0,0.039453599175061506
1e-06,0.0005878016072274912,4.0,0.03945587054573139
1e-06,0.0005878016072274912,5.0,0.03945595438333004
1e-06,0.0005878016072274912,6.0,0.0394559576994518
1e-06,0.0005878016072274912,7.0,0.03945595783613727
1e-06,0.0005878016072274912,8.0,0.039455957841917216
1e-06,0.0005878016072274912,9.0,0.03945595784216642
1e-06,0.0005878016072274912,10.0,0.039455957842177196
1e-06,0.0007443803013251688,1.0,0.03359270969313231
1e-06,0.0007443803013251688,2.0,0.039359570247126746
1e-06,0.0007443803013251688,3.0,0.039452969126981506
1e-06,0.0007443803013251688,4.0,0.039455847288905235
1e-06,0.0007443803013251688,5.0,0.0394559534619565
1e-06,0.0007443803013251688,6.0,0.039455957661432436
1e-06,0.0007443803013251688,7.0,0.03945595783452795
1e-06,0.0007443803013251688,8.0,0.039455957841848174
1e-06,0.0007443803013251688,9.0,0.039455957842163436
1e-06,0.0007443803013251688,10.0,0.039455957842177064
1e-06,0.0009426684551178855,1.0,0.03360400840947176
1e-06,0.0009426684551178855,2.0,0.03933140777943807
1e-06,0.0009426684551178855,3.0,0.03945217018781951
1e-06,0.0009426684551178855,4.0,0.03945581783524029
1e-06,0.0009426684551178855,5.0,0.03945595229514505
1e-06,0.0009426684551178855,6.0,0.039455957613285735
1e-06,0.0009426684551178855,7.0,0.03945595783249005
1e-06,0.0009426684551178855,8.0,0.039455957841761015
1e-06,0.0009426684551178855,9.0,0.039455957842159786
1e-06,0.0009426684551178855,10.0,0.03945595784217688
1e-06,0.0011937766417144358,1.0,0.0336077527930001
1e-06,0.0011937766417144358,2.0,0.03929401627892014
1e-06,0.0011937766417144358,3.0,0.0394511567242521
1e-06,0.0011937766417144358,4.0,0.03945578053300579
1e-06,0.0011937766417144358,5.0,0.03945595081751313
1e-06,0.0011937766417144358,6.0,0.03945595755231433
1e-06,0.0011937766417144358,7.0,0.03945595782990906
1e-06,0.0011937766417144358,8.0,0.039455957841650006
1e-06,0.0011937766417144358,9.0,0.03945595784215495
1e-06,0.0011937766417144358,10.0,0.03945595784217664
1e-06,0.0015117750706156615,1.0,0.03360320081695294
1e-06,0.0015117750706156615,2.0,0.039243611733589194
1e-06,0.0015117750706156615,3.0,0.03944987055320527
1e-06,0.0015117750706156615,4.0,0.03945573328987306
1e-06,0.0015117750706156615,5.0,0.03945594894626113
1e-06,0.0015117750706156615,6.0,0.03945595747509906
1e-06,0.0015117750706156615,7.0,0.03945595782664182
1e-06,0.0015117750706156615,8.0,0.03945595784150875
1e-06,0.0015117750706156615,9.0,0.03945595784214898
1e-06,0.0015117750706156615,10.0,0.039455957842176405
1e-06,0.0019144819761699576,1.0,0.03358831591072805
1e-06,0.0019144819761699576,2.0,0.039174204762577644
1e-06,0.0019144819761699576,3.0,0.0394482373556945
1e-06,0.0019144819761699576,4.0,0.039455673455167414
1e-06,0.0019144819761699576,5.0,0.039455946576532244
1e-06,0.0019144819761699576,6.0,0.03945595737731749
1e-06,0.0019144819761699576,7.0,0.039455957822504065
1e-06,0.0019144819761699576,8.0,0.0394559578413312
1e-06,0.0019144819761699576,9.0,0.03945595784214107
1e-06,0.0019144819761699576,10.0,0.03945595784217604
1e-06,0.0024244620170823282,1.0,0.03355901124227195
1e-06,0.0024244620170823282,2.0,0.039075617013918235
1e-06,0.0024244620170823282,3.0,0.039446161982980635
1e-06,0.0024244620170823282,4.0,0.03945559767055455
