A,B,MAE,ks,xs,kw
5.757142857142857e-05,2.357142857142857,0.006585375526691614,64.64285714285714,0.7857142857142857,4.571428571428571
2.9285714285714288e-05,1.0,0.00658563189736783,50.5,0.7857142857142857,5.142857142857142
2.2214285714285717e-05,1.0,0.006585919643383065,71.71428571428571,0.7857142857142857,6.857142857142857
2.9285714285714288e-05,1.0,0.0065873534300528004,92.92857142857143,0.7857142857142857,5.7142857142857135
5.05e-05,2.357142857142857,0.00659286613304827,64.64285714285714,0.7857142857142857,4.0
4.342857142857143e-05,2.357142857142857,0.006595143317073027,78.78571428571428,0.7857142857142857,5.142857142857142
4.342857142857143e-05,1.0,0.006595180770447384,78.78571428571428,0.8571428571428571,4.0
3.6357142857142854e-05,1.0,0.0065985993506317816,43.42857142857143,0.7857142857142857,5.142857142857142
4.342857142857143e-05,1.0,0.006600175654138824,36.357142857142854,0.7857142857142857,5.7142857142857135
3.6357142857142854e-05,1.0,0.00660121209886719,92.92857142857143,0.8571428571428571,4.0
5.757142857142857e-05,1.0,0.006602231940529965,78.78571428571428,0.8571428571428571,4.0
4.342857142857143e-05,2.357142857142857,0.006603068599905432,71.71428571428571,0.7857142857142857,4.0
3.6357142857142854e-05,1.0,0.006604688457842592,78.78571428571428,0.7857142857142857,6.285714285714286
3.6357142857142854e-05,2.357142857142857,0.006611337245289367,50.5,0.7857142857142857,4.0
2.2214285714285717e-05,1.0,0.0066168101547411096,78.78571428571428,0.7857142857142857,6.285714285714286
2.9285714285714288e-05,1.0,0.006618107044314062,100.0,0.7857142857142857,5.7142857142857135
2.2214285714285717e-05,1.0,0.006619097458318799,50.5,0.7857142857142857,6.285714285714286
5.05e-05,2.357142857142857,0.006621434708852505,71.71428571428571,0.7857142857142857,4.0
5.757142857142857e-05,2.357142857142857,0.006621636034127976,78.78571428571428,0.7857142857142857,5.142857142857142
5.757142857142857e-05,3.7142857142857144,0.006627696825255658,57.57142857142857,0.7857142857142857,3.4285714285714284
5.757142857142857e-05,2.357142857142857,0.006628469173183845,71.71428571428571,0.7857142857142857,4.571428571428571
3.6357142857142854e-05,1.0,0.006629565882903299,71.71428571428571,0.7857142857142857,5.7142857142857135
3.6357142857142854e-05,2.357142857142857,0.006633069092950222,57.57142857142857,0.7857142857142857,4.571428571428571
2.2214285714285717e-05,1.0,0.006633494618281638,64.64285714285714,0.7857142857142857,6.857142857142857
4.342857142857143e-05,2.357142857142857,0.006633915553650091,78.78571428571428,0.7857142857142857,4.0
4.342857142857143e-05,2.357142857142857,0.006634354543610874,71.71428571428571,0.7857142857142857,5.142857142857142
4.342857142857143e-05,2.357142857142857,0.0066380030533867125,29.285714285714285,0.7857142857142857,4.0
3.6357142857142854e-05,1.0,0.006638974506423523,85.85714285714286,0.8571428571428571,4.0
5.05e-05,1.0,0.006639752717405032,71.71428571428571,0.8571428571428571,4.0
3.6357142857142854e-05,1.0,0.0066448381327730895,85.85714285714286,0.7857142857142857,6.285714285714286
3.6357142857142854e-05,2.357142857142857,0.006644943130909836,36.357142857142854,0.7857142857142857,4.0
5.757142857142857e-05,2.357142857142857,0.006645393058759916,43.42857142857143,0.7857142857142857,5.142857142857142
3.6357142857142854e-05,1.0,0.0066464898714672285,43.42857142857143,0.7857142857142857,6.857142857142857
2.2214285714285717e-05,1.0,0.006646621336050601,85.85714285714286,0.7857142857142857,6.285714285714286
2.2214285714285717e-05,1.0,0.006649528859449807,43.42857142857143,0.7857142857142857,5.7142857142857135
4.342857142857143e-05,1.0,0.006649844218533346,22.214285714285715,0.7857142857142857,5.142857142857142
3.6357142857142854e-05,2.357142857142857,0.006649880028893227,57.57142857142857,0.7857142857142857,4.0
4.342857142857143e-05,1.0,0.006652118697945564,29.285714285714285,0.7857142857142857,5.7142857142857135
4.342857142857143e-05,1.0,0.006652860493760046,71.71428571428571,0.8571428571428571,4.0
5.757142857142857e-05,2.357142857142857,0.006656020778297725,85.85714285714286,0.7857142857142857,5.142857142857142
5.05e-05,2.357142857142857,0.006657327593838844,78.78571428571428,0.7857142857142857,4.0
3.6357142857142854e-05,1.0,0.006660081330948103,22.214285714285715,0.7857142857142857,4.571428571428571
4.342857142857143e-05,1.0,0.006661617628015912,43.42857142857143,0.7857142857142857,6.285714285714286
5.757142857142857e-05,3.7142857142857144,0.006661940735480459,64.64285714285714,0.7857142857142857,3.4285714285714284
4.342857142857143e-05,2.357142857142857,0.006662779853552739,85.85714285714286,0.7857142857142857,4.0
5.757142857142857e-05,3.7142857142857144,0.006665434920167282,50.5,0.7857142857142857,3.4285714285714284
2.9285714285714288e-05,1.0,0.006665686669282034,57.57142857142857,0.7857142857142857,5.142857142857142
5.757142857142857e-05,1.0,0.006665749944231439,71.71428571428571,0.8571428571428571,4.0
5.757142857142857e-05,2.357142857142857,0.006666709955432212,78.78571428571428,0.7857142857142857,4.571428571428571
4.342857142857143e-05,1.0,0.00666924854318422,29.285714285714285,0.7857142857142857,5.142857142857142
2.2214285714285717e-05,1.0,0.0066743446687655365,92.92857142857143,0.7857142857142857,6.285714285714286
3.6357142857142854e-05,1.0,0.00667474867069971,29.285714285714285,0.7857142857142857,6.285714285714286
5.757142857142857e-05,2.357142857142857,0.006676762401281322,36.357142857142854,0.7857142857142857,4.0
3.6357142857142854e-05,1.0,0.006677773282204216,78.78571428571428,0.7857142857142857,5.7142857142857135
5.05e-05,1.0,0.006678233786279053,100.0,0.8571428571428571,4.571428571428571
6.464285714285715e-05,1.0,0.006679609887155632,100.0,0.8571428571428571,4.0
3.6357142857142854e-05,1.0,0.006680632287648697,92.92857142857143,0.7857142857142857,6.285714285714286
