A,B,MAE
7.56463327554629e-05,5.591836734693878,0.011985717687612144
7.0548023107186455e-06,3.7551020408163267,0.011986374043407494
0.0001519911082952933,6.142857142857143,0.011987186355064522
4.037017258596558e-06,2.1020408163265305,0.011987624734466526
0.00572236765935022,9.081632653061225,0.011989857767189171
0.001873817422860385,8.16326530612245,0.01199022580323721
2.656087782946684e-06,3.0204081632653064,0.01199469221628453
1e-06,2.2857142857142856,0.011998321210845006
1.4174741629268048e-05,4.3061224489795915,0.011998479726456079
0.0009326033468832199,7.612244897959184,0.012002950548893923
0.008697490026177835,9.448979591836736,0.012004742360032485
2.8480358684358048e-05,4.857142857142858,0.01200759593566462
0.002848035868435802,8.53061224489796,0.01200974080181876
5.336699231206313e-06,3.5714285714285716,0.0120101365288711
0.0004641588833612782,7.061224489795919,0.01201130321483227
5.72236765935022e-05,5.408163265306123,0.012013605781960205
2.656087782946684e-06,1.7346938775510203,0.012014509315540638
0.00023101297000831605,6.510204081632653,0.012015673047577474
0.00011497569953977356,5.959183673469388,0.012016360911454296
2.0092330025650458e-06,2.836734693877551,0.012016707182935418
0.013219411484660288,9.816326530612246,0.012017382126637572
1.072267222010323e-05,4.122448979591837,0.012022825459043873
0.0014174741629268048,7.979591836734694,0.012024601480370142
0.004328761281083062,8.89795918367347,0.012026889288601883
6.579332246575683e-05,4.4897959183673475,0.012030238514323305
4.037017258596558e-06,3.3877551020408165,0.012032512162513697
2.1544346900318867e-05,4.673469387755102,0.012032685003539314
0.0007054802310718645,7.428571428571429,0.012035019156384308
1.519911082952933e-06,2.6530612244897958,0.012037520549724571
1.747528400007683e-06,1.3673469387755102,0.012037602332426133
4.328761281083062e-05,5.224489795918368,0.012039618897735648
0.0003511191734215131,6.877551020408164,0.012041430904841527
0.006579332246575682,9.26530612244898,0.012041811994797952
0.011497569953977356,8.89795918367347,0.012042237972065554
8.697490026177834e-05,5.775510204081633,0.012043501299449717
0.0021544346900318843,8.346938775510203,0.012043851776621381
0.00017475284000076848,6.326530612244898,0.012044173385072823
8.111308307896873e-06,3.938775510204082,0.012045693254067341
3.0538555088334123e-06,3.2040816326530615,0.012053616382817961
0.01,9.63265306122449,0.012054629837507897
1.6297508346206434e-05,4.4897959183673475,0.012056191515892212
0.0010722672220103231,7.795918367346939,0.012056281756237902
1.1497569953977357e-06,2.4693877551020407,0.012057227704467755
1.1497569953977357e-06,1.0,0.012057609901452881
0.0032745491628777285,8.714285714285715,0.012060856836103213
0.0010722672220103231,6.877551020408164,0.012062395839782265
3.274549162877732e-05,5.040816326530613,0.012063927752730057
0.0005336699231206312,7.244897959183674,0.0120646623381151
0.01519911082952933,10.0,0.012065451656086254
6.1359072734131755e-06,3.7551020408163267,0.012067208822240544
6.579332246575683e-05,5.591836734693878,0.012068797704130694
0.00026560877829466864,6.6938775510204085,0.012069360361700449
0.00013219411484660288,6.142857142857143,0.012070665466233102
2.310129700083158e-06,3.0204081632653064,0.012073551876901668
4.328761281083062e-05,4.122448979591837,0.012073887739400584
0.001629750834620645,8.16326530612245,0.012075251069342336
0.004977023564332114,9.081632653061225,0.01207575483615094
1.2328467394420658e-05,4.3061224489795915,0.012078252831363231
0.0008111308307896872,7.612244897959184,0.012085535084158832
2.477076355991714e-05,4.857142857142858,0.012086683917899254
4.641588833612782e-06,3.5714285714285716,0.012087484094434974
0.007564633275546291,9.448979591836736,0.012088667569566502
0.0024770763559917113,8.53061224489796,0.012092080868381871
0.0004037017258596554,7.061224489795919,0.012092114371525792
1.747528400007683e-06,2.836734693877551,0.012092410523073503
4.977023564332114e-05,5.408163265306123,0.012092416374236406
0.00020092330025650479,6.510204081632653,0.012095300091631817
0.0001,5.959183673469388,0.01209533614962786
9.3260334688322e-06,4.122448979591837,0.012098990744799878
0.011497569953977356,9.816326530612246,0.01209970497117388
0.0012328467394420659,7.979591836734694,0.012104211417591378
3.5111917342151275e-06,3.3877551020408165,0.01210661865482444
0.0037649358067924675,8.89795918367347,0.012106905724981774
1.873817422860383e-05,4.673469387755102,0.012108021654399248
1.3219411484660288e-06,2.6530612244897958,0.012110274946319255
2.8480358684358048e-05,3.7551020408163267,0.012112554816762244
0.0006135907273413176,7.428571428571429,0.012112597616524723
3.7649358067924715e-05,5.224489795918368,0.01211450549030155
0.0003053855508833416,6.877551020408164,0.012117582720168791
7.56463327554629e-05,5.775510204081633,0.012118350103159514
7.0548023107186455e-06,3.938775510204082,0.012118514317017357
0.0001519911082952933,6.326530612244898,0.01211943130968346
0.00572236765935022,9.26530612244898,0.012119848236923197
0.001873817422860385,8.346938775510203,0.01212084007147449
2.656087782946684e-06,3.2040816326530615,0.012124701799003382
1e-06,2.4693877551020407,0.01212721954041759
1.4174741629268048e-05,4.4897959183673475,0.012128059502187347
0.0009326033468832199,7.795918367346939,0.012130970996581503
0.008697490026177835,9.63265306122449,0.012131019187930058
2.8480358684358048e-05,5.040816326530613,0.012135197346843698
0.002848035868435802,8.714285714285715,0.012135553993109258
0.0007054802310718645,6.510204081632653,0.012136616266734939
5.336699231206313e-06,3.7551020408163267,0.012136921264316813
0.0004641588833612782,7.244897959183674,0.012137677380720385
5.72236765935022e-05,5.591836734693878,0.012139853176121578
0.013219411484660288,10.0,0.012140515510953825
0.00023101297000831605,6.6938775510204085,0.012141250602006498
2.0092330025650458e-06,3.0204081632653064,0.012141814530053188
0.00011497569953977356,6.142857142857143,0.012141917231090565
1.873817422860383e-05,3.3877551020408165,0.012145853416697328
1.072267222010323e-05,4.3061224489795915,0.012146904746113834
0.0014174741629268048,8.16326530612245,0.012147378494142214
0.004328761281083062,9.081632653061225,0.012148475548172366
4.037017258596558e-06,3.5714285714285716,0.012154298865958632
2.1544346900318867e-05,4.857142857142858,0.012154610361593274
0.0007054802310718645,7.612244897959184,0.012155739884845895
1.519911082952933e-06,2.836734693877551,0.012158029345837687
0.006579332246575682,9.448979591836736,0.012159715286815208
4.328761281083062e-05,5.408163265306123,0.012159973749052458
0.0003511191734215131,7.061224489795919,0.012160957714850835
0.0021544346900318843,8.53061224489796,0.012161951854648075
8.697490026177834e-05,5.959183673469388,0.01216290267994354
0.00017475284000076848,6.510204081632653,0.012163280643721847
8.111308307896873e-06,4.122448979591837,0.012164653668835674
0.01,9.816326530612246,0.012169370119988015
